ID,Category
1084,Mobile Development
1085,Artificial Intelligence / Machine Learning
1086,Web Development
1087,General IT Support
1088,General IT Support
1089,Artificial Intelligence / Machine Learning
1090,Artificial Intelligence / Machine Learning
1091,Artificial Intelligence / Machine Learning
1092,Web Development
1093,Web Development
1094,Web Development
1095,Artificial Intelligence / Machine Learning
1096,Mobile Development
1097,Database Management
1098,Artificial Intelligence / Machine Learning
1099,Artificial Intelligence / Machine Learning
1100,Artificial Intelligence / Machine Learning
1101,Office Automation / Excel Tools
1102,Data Science
1103,Artificial Intelligence / Machine Learning
1104,General IT Support
1105,Artificial Intelligence / Machine Learning
1106,Mobile Development
1107,General IT Support
1108,Artificial Intelligence / Machine Learning
1109,Web Development
1110,Artificial Intelligence / Machine Learning
1111,Artificial Intelligence / Machine Learning
1112,Artificial Intelligence / Machine Learning
1113,Web Development
1114,Mobile Development
1115,Artificial Intelligence / Machine Learning
1116,Web Development
1117,Data Science
1118,Data Science
1119,Artificial Intelligence / Machine Learning
1120,Business Intelligence / Reporting
1121,Data Science
1122,Artificial Intelligence / Machine Learning
1123,General IT Support
1124,Data Science
1125,Web Development
1126,Artificial Intelligence / Machine Learning
1127,Artificial Intelligence / Machine Learning
1128,Database Management
1129,Artificial Intelligence / Machine Learning
1130,Artificial Intelligence / Machine Learning
1131,Data Science
1132,Web Development
1133,Data Science
1134,Artificial Intelligence / Machine Learning
1135,Web Development
1136,Web Development
1137,Web Development
1138,Data Science
1139,Web Development
1140,Artificial Intelligence / Machine Learning
1141,Data Science
1142,Artificial Intelligence / Machine Learning
1143,Web Development
1144,Artificial Intelligence / Machine Learning
1145,Web Development
1146,Artificial Intelligence / Machine Learning
1147,Data Science
1148,Artificial Intelligence / Machine Learning
1149,Artificial Intelligence / Machine Learning
1150,Artificial Intelligence / Machine Learning
1151,General IT Support
1152,Mobile Development
1153,Web Development
1154,Artificial Intelligence / Machine Learning
1155,Artificial Intelligence / Machine Learning
1156,Artificial Intelligence / Machine Learning
1157,Mobile Development
1158,Artificial Intelligence / Machine Learning
1159,Artificial Intelligence / Machine Learning
1160,Artificial Intelligence / Machine Learning
1161,Artificial Intelligence / Machine Learning
1162,Web Development
1163,Artificial Intelligence / Machine Learning
1164,Web Development
1165,Artificial Intelligence / Machine Learning
1166,Artificial Intelligence / Machine Learning
1167,Artificial Intelligence / Machine Learning
1168,General IT Support
1169,Web Development
1170,Artificial Intelligence / Machine Learning
1171,Data Science
1172,Mobile Development
1173,Data Science
1174,Web Development
1175,Web Development
1176,Data Science
1177,Data Science
1178,General IT Support
1179,Artificial Intelligence / Machine Learning
1180,Artificial Intelligence / Machine Learning
1181,Artificial Intelligence / Machine Learning
1182,General IT Support
1183,Artificial Intelligence / Machine Learning
1184,Artificial Intelligence / Machine Learning
1185,Artificial Intelligence / Machine Learning
1186,Data Science
1187,Data Science
1188,Mobile Development
1189,Artificial Intelligence / Machine Learning
1190,Web Development
1191,Web Development
1192,Data Science
1193,Web Development
1194,Business Intelligence / Reporting
1195,Mobile Development
1196,Artificial Intelligence / Machine Learning
1197,General IT Support
1198,Artificial Intelligence / Machine Learning
1199,Data Science
1200,Office Automation / Excel Tools
1201,Web Development
1202,Marketing Technology
1203,Web Development
1204,Artificial Intelligence / Machine Learning
1205,Artificial Intelligence / Machine Learning
1206,General IT Support
1207,General IT Support
1208,General IT Support
1209,Artificial Intelligence / Machine Learning
1210,Web Development
1211,Data Science
1212,Data Science
1213,Artificial Intelligence / Machine Learning
1214,IT Consulting / Project Management
1215,Web Development
1216,Artificial Intelligence / Machine Learning
1217,Artificial Intelligence / Machine Learning
1218,Artificial Intelligence / Machine Learning
1219,Artificial Intelligence / Machine Learning
1220,Mobile Development
1221,Artificial Intelligence / Machine Learning
1222,Business Intelligence / Reporting
1223,Artificial Intelligence / Machine Learning
1224,Digital Marketing / Tech
1225,General IT Support
1226,General IT Support
1227,Web Development
1228,Data Science
1229,Data Science
1230,Networking
1231,Web Development
1232,Artificial Intelligence / Machine Learning
1233,Office Automation / Excel Tools
1234,Artificial Intelligence / Machine Learning
1235,Artificial Intelligence / Machine Learning
1236,General IT Support
1237,Artificial Intelligence / Machine Learning
1238,Data Science
1239,Artificial Intelligence / Machine Learning
1240,Data Science
1241,Web Development
1242,Web Development
1243,Artificial Intelligence / Machine Learning
1244,DevOps
1245,Data Science
1246,Web Development
1247,Artificial Intelligence / Machine Learning
1248,Artificial Intelligence / Machine Learning
1249,Artificial Intelligence / Machine Learning
1250,General IT Support
1251,Artificial Intelligence / Machine Learning
1252,Artificial Intelligence / Machine Learning
1253,Artificial Intelligence / Machine Learning
1254,Artificial Intelligence / Machine Learning
1255,Database Management
1256,Artificial Intelligence / Machine Learning
1257,Artificial Intelligence / Machine Learning
1258,Artificial Intelligence / Machine Learning
1259,Mobile Development
1260,Artificial Intelligence / Machine Learning
1261,Artificial Intelligence / Machine Learning
1262,Data Science
1263,Artificial Intelligence / Machine Learning
1264,General IT Support
1265,General IT Support
1266,Artificial Intelligence / Machine Learning
1267,Artificial Intelligence / Machine Learning
1268,Artificial Intelligence / Machine Learning
1269,Mobile Development
1270,Web Development
1271,Web Development
1272,Web Development
1273,Artificial Intelligence / Machine Learning
1274,Web Development
1275,Artificial Intelligence / Machine Learning
1276,Artificial Intelligence / Machine Learning
1277,General IT Support
1278,General IT Support
1279,Web Development
1280,Web Development
1281,Artificial Intelligence / Machine Learning
1282,Artificial Intelligence / Machine Learning
1283,Artificial Intelligence / Machine Learning
1284,Artificial Intelligence / Machine Learning
1285,Data Science
1286,Artificial Intelligence / Machine Learning
1287,DevOps
1288,Artificial Intelligence / Machine Learning
1289,Artificial Intelligence / Machine Learning
1290,Web Development
1291,General IT Support
1292,Artificial Intelligence / Machine Learning
1293,Artificial Intelligence / Machine Learning
1294,Artificial Intelligence / Machine Learning
1295,Artificial Intelligence / Machine Learning
1296,Artificial Intelligence / Machine Learning
1297,Web Development
1298,Artificial Intelligence / Machine Learning
1299,Data Science
1300,Artificial Intelligence / Machine Learning
1301,Artificial Intelligence / Machine Learning
1302,Artificial Intelligence / Machine Learning
1303,Artificial Intelligence / Machine Learning
1304,Web Development
1305,Artificial Intelligence / Machine Learning
1306,Artificial Intelligence / Machine Learning
1307,Data Science
1308,Educational Technology
1309,Data Science
1310,Web Development
1311,Web Development
1312,Artificial Intelligence / Machine Learning
1313,Artificial Intelligence / Machine Learning
1314,Software Engineering
1315,Artificial Intelligence / Machine Learning
1316,Artificial Intelligence / Machine Learning
1317,Artificial Intelligence / Machine Learning
1318,Artificial Intelligence / Machine Learning
1319,Web Development
1320,Artificial Intelligence / Machine Learning
1321,Artificial Intelligence / Machine Learning
1322,Artificial Intelligence / Machine Learning
1323,Data Science
1324,Artificial Intelligence / Machine Learning
1325,Artificial Intelligence / Machine Learning
1326,Web Development
1327,Database Management
1328,Data Science
1329,Data Science
1330,DevOps
1331,Artificial Intelligence / Machine Learning
1332,Artificial Intelligence / Machine Learning
1333,Artificial Intelligence / Machine Learning
1334,Data Science
1335,Data Science
1336,Artificial Intelligence / Machine Learning
1337,Mobile Development
1338,Data Science
1339,Data Science
1340,Artificial Intelligence / Machine Learning
1341,Artificial Intelligence / Machine Learning
1342,Data Science
1343,General IT Support
1344,Artificial Intelligence / Machine Learning
1345,Artificial Intelligence / Machine Learning
1346,Artificial Intelligence / Machine Learning
1347,Data Science
1348,Cyber Security
1349,Artificial Intelligence / Machine Learning
1350,Data Science
1351,Artificial Intelligence / Machine Learning
1352,Artificial Intelligence / Machine Learning
1353,Web Development
1354,Data Science
1355,Web Development
1356,Web Development
1357,General IT Support
1358,Artificial Intelligence / Machine Learning
1359,Mobile Development
1360,Data Science
1361,General IT Support
1362,Artificial Intelligence / Machine Learning
1363,Artificial Intelligence / Machine Learning
1364,Artificial Intelligence / Machine Learning
1365,General IT Support
1366,Artificial Intelligence / Machine Learning
1367,Artificial Intelligence / Machine Learning
1368,Artificial Intelligence / Machine Learning
1369,Artificial Intelligence / Machine Learning
1370,Web Development
1371,Data Science
1372,Artificial Intelligence / Machine Learning
1373,Artificial Intelligence / Machine Learning
1374,Artificial Intelligence / Machine Learning
1375,Artificial Intelligence / Machine Learning
1376,Data Science
1377,Data Science
